Anio,Mes,Dia,Predic_atropello,Predic_choque,Predic_caida,Predic_volcamiento
2022,6,21,9.0,80.0,10.0,4.0
2022,6,22,9.0,79.0,10.0,4.0
2022,6,23,9.0,78.0,10.0,4.0
2022,6,24,10.0,80.0,9.0,4.0
2022,6,25,10.0,73.0,9.0,3.0
2022,6,26,9.0,71.0,8.0,3.0
2022,6,27,9.0,74.0,9.0,4.0
2022,6,28,9.0,80.0,10.0,4.0
2022,6,29,10.0,79.0,10.0,4.0
2022,6,30,9.0,78.0,10.0,4.0
2022,7,1,10.0,81.0,10.0,3.0
2022,7,2,10.0,74.0,9.0,3.0
2022,7,3,10.0,72.0,9.0,3.0
2022,7,4,9.0,75.0,9.0,3.0
2022,7,5,10.0,81.0,10.0,3.0
2022,7,6,10.0,80.0,10.0,3.0
2022,7,7,10.0,80.0,10.0,3.0
2022,7,8,10.0,81.0,10.0,3.0
2022,7,9,10.0,74.0,9.0,3.0
2022,7,10,10.0,72.0,9.0,3.0
2022,7,11,10.0,78.0,10.0,3.0
2022,7,12,10.0,81.0,10.0,3.0
2022,7,13,10.0,80.0,10.0,3.0
2022,7,14,10.0,79.0,10.0,3.0
2022,7,15,10.0,81.0,10.0,3.0
2022,7,16,10.0,74.0,9.0,3.0
2022,7,17,10.0,72.0,9.0,3.0
2022,7,18,10.0,78.0,10.0,4.0
2022,7,19,10.0,81.0,10.0,3.0
2022,7,20,10.0,76.0,9.0,3.0
2022,7,21,10.0,79.0,10.0,4.0
2022,7,22,10.0,81.0,10.0,4.0
2022,7,23,10.0,74.0,9.0,3.0
2022,7,24,10.0,72.0,9.0,3.0
2022,7,25,10.0,78.0,10.0,4.0
2022,7,26,10.0,80.0,10.0,4.0
2022,7,27,10.0,80.0,10.0,4.0
2022,7,28,10.0,79.0,10.0,4.0
2022,7,29,11.0,81.0,10.0,4.0
2022,7,30,10.0,74.0,9.0,3.0
2022,7,31,10.0,72.0,9.0,3.0
2022,8,1,10.0,80.0,11.0,3.0
2022,8,2,10.0,82.0,11.0,3.0
2022,8,3,10.0,81.0,10.0,3.0
2022,8,4,10.0,81.0,10.0,3.0
2022,8,5,10.0,82.0,10.0,3.0
2022,8,6,10.0,75.0,9.0,3.0
2022,8,7,9.0,70.0,8.0,3.0
2022,8,8,10.0,80.0,11.0,4.0
2022,8,9,10.0,82.0,11.0,3.0
2022,8,10,10.0,81.0,10.0,3.0
2022,8,11,10.0,81.0,10.0,4.0
2022,8,12,10.0,82.0,10.0,4.0
2022,8,13,10.0,75.0,9.0,3.0
2022,8,14,10.0,73.0,9.0,3.0
2022,8,15,9.0,76.0,10.0,4.0
2022,8,16,10.0,82.0,11.0,4.0
2022,8,17,10.0,81.0,11.0,4.0
2022,8,18,10.0,81.0,10.0,4.0
2022,8,19,10.0,82.0,10.0,4.0
2022,8,20,10.0,75.0,9.0,3.0
2022,8,21,10.0,73.0,9.0,3.0
2022,8,22,10.0,79.0,11.0,4.0
2022,8,23,10.0,82.0,11.0,4.0
2022,8,24,10.0,81.0,11.0,4.0
2022,8,25,10.0,80.0,11.0,4.0
2022,8,26,10.0,82.0,10.0,4.0
2022,8,27,10.0,75.0,9.0,3.0
2022,8,28,10.0,73.0,9.0,3.0
2022,8,29,10.0,79.0,11.0,4.0
2022,8,30,10.0,82.0,11.0,4.0
2022,8,31,10.0,81.0,11.0,4.0
2022,9,1,10.0,82.0,10.0,3.0
2022,9,2,10.0,83.0,10.0,3.0
2022,9,3,10.0,76.0,9.0,3.0
2022,9,4,10.0,74.0,9.0,3.0
2022,9,5,10.0,81.0,11.0,3.0
2022,9,6,10.0,83.0,10.0,3.0
2022,9,7,10.0,82.0,10.0,3.0
2022,9,8,10.0,82.0,10.0,3.0
2022,9,9,10.0,83.0,10.0,3.0
2022,9,10,10.0,76.0,9.0,3.0
2022,9,11,10.0,74.0,9.0,3.0
2022,9,12,10.0,80.0,11.0,4.0
2022,9,13,10.0,83.0,10.0,3.0
2022,9,14,10.0,82.0,10.0,3.0
2022,9,15,10.0,81.0,10.0,4.0
2022,9,16,10.0,83.0,10.0,4.0
2022,9,17,10.0,76.0,9.0,3.0
2022,9,18,10.0,74.0,9.0,3.0
2022,9,19,10.0,80.0,11.0,4.0
2022,9,20,10.0,83.0,10.0,4.0
2022,9,21,10.0,82.0,10.0,4.0
2022,9,22,10.0,81.0,10.0,4.0
2022,9,23,10.0,83.0,10.0,4.0
2022,9,24,10.0,76.0,9.0,3.0
2022,9,25,10.0,74.0,9.0,3.0
2022,9,26,10.0,80.0,11.0,4.0
2022,9,27,10.0,82.0,10.0,4.0
2022,9,28,10.0,82.0,10.0,4.0
2022,9,29,10.0,81.0,10.0,4.0
2022,9,30,11.0,83.0,10.0,4.0
2022,10,1,10.0,76.0,9.0,3.0
2022,10,2,9.0,74.0,9.0,3.0
2022,10,3,10.0,81.0,10.0,3.0
2022,10,4,10.0,83.0,10.0,3.0
2022,10,5,10.0,82.0,10.0,3.0
2022,10,6,10.0,82.0,10.0,3.0
2022,10,7,10.0,83.0,10.0,3.0
2022,10,8,10.0,76.0,9.0,3.0
2022,10,9,9.0,74.0,9.0,3.0
2022,10,10,10.0,81.0,11.0,4.0
2022,10,11,10.0,83.0,10.0,3.0
2022,10,12,10.0,82.0,10.0,3.0
2022,10,13,10.0,82.0,10.0,3.0
2022,10,14,10.0,83.0,10.0,3.0
2022,10,15,10.0,76.0,9.0,3.0
2022,10,16,9.0,74.0,9.0,3.0
2022,10,17,9.0,77.0,10.0,4.0
2022,10,18,10.0,83.0,10.0,4.0
2022,10,19,10.0,82.0,10.0,4.0
2022,10,20,10.0,82.0,10.0,4.0
2022,10,21,10.0,83.0,10.0,4.0
2022,10,22,10.0,76.0,9.0,3.0
2022,10,23,9.0,74.0,9.0,3.0
2022,10,24,10.0,80.0,11.0,4.0
2022,10,25,10.0,83.0,10.0,4.0
2022,10,26,10.0,82.0,10.0,4.0
2022,10,27,10.0,81.0,10.0,4.0
2022,10,28,10.0,83.0,10.0,4.0
2022,10,29,10.0,76.0,9.0,3.0
2022,10,30,9.0,74.0,9.0,3.0
2022,10,31,10.0,80.0,11.0,4.0
2022,11,1,9.0,83.0,10.0,3.0
2022,11,2,9.0,83.0,10.0,3.0
2022,11,3,9.0,82.0,10.0,3.0
2022,11,4,10.0,84.0,10.0,3.0
2022,11,5,10.0,76.0,9.0,3.0
2022,11,6,9.0,75.0,9.0,3.0
2022,11,7,9.0,77.0,9.0,3.0
2022,11,8,9.0,83.0,10.0,3.0
2022,11,9,9.0,83.0,10.0,4.0
2022,11,10,9.0,82.0,10.0,4.0
2022,11,11,10.0,84.0,10.0,4.0
2022,11,12,10.0,76.0,9.0,3.0
2022,11,13,9.0,75.0,9.0,3.0
2022,11,14,9.0,77.0,9.0,4.0
2022,11,15,9.0,83.0,10.0,4.0
2022,11,16,9.0,83.0,10.0,4.0
2022,11,17,9.0,82.0,10.0,4.0
2022,11,18,10.0,83.0,10.0,4.0
2022,11,19,10.0,76.0,9.0,3.0
2022,11,20,9.0,75.0,9.0,3.0
2022,11,21,9.0,81.0,10.0,4.0
2022,11,22,9.0,83.0,10.0,4.0
2022,11,23,9.0,82.0,10.0,4.0
2022,11,24,9.0,82.0,10.0,4.0
2022,11,25,10.0,83.0,10.0,4.0
2022,11,26,10.0,76.0,9.0,3.0
2022,11,27,9.0,74.0,9.0,3.0
2022,11,28,9.0,81.0,10.0,4.0
2022,11,29,9.0,83.0,10.0,4.0
2022,11,30,9.0,82.0,10.0,4.0
2022,12,1,10.0,83.0,10.0,3.0
2022,12,2,10.0,84.0,10.0,3.0
2022,12,3,10.0,77.0,9.0,3.0
2022,12,4,9.0,75.0,8.0,3.0
2022,12,5,10.0,82.0,10.0,3.0
2022,12,6,10.0,84.0,10.0,3.0
2022,12,7,10.0,83.0,10.0,3.0
2022,12,8,9.0,79.0,9.0,3.0
2022,12,9,10.0,84.0,10.0,3.0
2022,12,10,10.0,77.0,9.0,3.0
2022,12,11,10.0,75.0,8.0,3.0
2022,12,12,10.0,82.0,10.0,3.0
2022,12,13,10.0,84.0,10.0,3.0
2022,12,14,10.0,83.0,10.0,3.0
2022,12,15,10.0,83.0,10.0,3.0
2022,12,16,10.0,84.0,10.0,3.0
2022,12,17,10.0,77.0,9.0,3.0
2022,12,18,10.0,75.0,9.0,3.0
2022,12,19,10.0,82.0,10.0,4.0
2022,12,20,10.0,84.0,10.0,3.0
2022,12,21,10.0,83.0,10.0,3.0
2022,12,22,10.0,83.0,10.0,4.0
2022,12,23,10.0,84.0,10.0,4.0
2022,12,24,10.0,77.0,9.0,3.0
2022,12,25,9.0,72.0,8.0,3.0
2022,12,26,10.0,81.0,10.0,4.0
2022,12,27,10.0,84.0,10.0,4.0
2022,12,28,10.0,83.0,10.0,4.0
2022,12,29,10.0,82.0,10.0,4.0
2022,12,30,10.0,84.0,10.0,4.0
2022,12,31,10.0,77.0,9.0,3.0
2023,1,1,9.0,69.0,8.0,3.0
2023,1,2,9.0,75.0,10.0,3.0
2023,1,3,9.0,77.0,10.0,3.0
2023,1,4,9.0,76.0,10.0,3.0
2023,1,5,9.0,75.0,10.0,3.0
2023,1,6,9.0,77.0,10.0,3.0
2023,1,7,9.0,70.0,9.0,3.0
2023,1,8,9.0,69.0,8.0,3.0
2023,1,9,9.0,75.0,10.0,3.0
2023,1,10,9.0,77.0,10.0,3.0
2023,1,11,9.0,76.0,10.0,3.0
2023,1,12,9.0,75.0,10.0,3.0
2023,1,13,9.0,77.0,10.0,3.0
2023,1,14,9.0,70.0,9.0,3.0
2023,1,15,9.0,69.0,8.0,3.0
2023,1,16,9.0,74.0,10.0,3.0
2023,1,17,9.0,76.0,10.0,3.0
2023,1,18,9.0,76.0,10.0,3.0
2023,1,19,9.0,75.0,10.0,3.0
2023,1,20,9.0,77.0,10.0,3.0
2023,1,21,9.0,70.0,9.0,3.0
2023,1,22,9.0,69.0,8.0,3.0
2023,1,23,9.0,74.0,10.0,4.0
2023,1,24,9.0,76.0,10.0,4.0
2023,1,25,9.0,76.0,10.0,4.0
2023,1,26,9.0,75.0,10.0,4.0
2023,1,27,9.0,77.0,10.0,4.0
2023,1,28,9.0,70.0,9.0,3.0
2023,1,29,9.0,68.0,8.0,3.0
2023,1,30,9.0,74.0,10.0,4.0
2023,1,31,9.0,76.0,10.0,4.0
2023,2,1,10.0,78.0,10.0,3.0
2023,2,2,9.0,77.0,10.0,3.0
2023,2,3,10.0,79.0,10.0,3.0
2023,2,4,10.0,72.0,9.0,3.0
2023,2,5,9.0,70.0,8.0,3.0
2023,2,6,9.0,76.0,10.0,3.0
2023,2,7,9.0,78.0,10.0,3.0
2023,2,8,10.0,78.0,10.0,3.0
2023,2,9,9.0,77.0,10.0,3.0
2023,2,10,10.0,79.0,10.0,3.0
2023,2,11,10.0,72.0,9.0,3.0
2023,2,12,9.0,70.0,8.0,3.0
2023,2,13,9.0,76.0,10.0,4.0
2023,2,14,9.0,78.0,10.0,3.0
2023,2,15,10.0,78.0,10.0,3.0
2023,2,16,9.0,77.0,10.0,4.0
2023,2,17,10.0,79.0,10.0,4.0
2023,2,18,10.0,72.0,9.0,3.0
2023,2,19,9.0,70.0,8.0,3.0
2023,2,20,9.0,76.0,10.0,4.0
2023,2,21,9.0,78.0,10.0,4.0
2023,2,22,10.0,78.0,10.0,4.0
2023,2,23,9.0,77.0,10.0,4.0
2023,2,24,10.0,79.0,10.0,4.0
2023,2,25,10.0,72.0,9.0,3.0
2023,2,26,9.0,70.0,8.0,3.0
2023,2,27,9.0,76.0,10.0,4.0
2023,2,28,9.0,78.0,10.0,4.0
2023,3,1,10.0,78.0,10.0,3.0
2023,3,2,9.0,77.0,10.0,3.0
2023,3,3,10.0,78.0,10.0,3.0
2023,3,4,10.0,71.0,9.0,3.0
2023,3,5,9.0,70.0,9.0,3.0
2023,3,6,9.0,76.0,11.0,3.0
2023,3,7,9.0,78.0,10.0,3.0
2023,3,8,10.0,77.0,10.0,3.0
2023,3,9,9.0,77.0,10.0,3.0
2023,3,10,10.0,78.0,10.0,3.0
2023,3,11,10.0,71.0,9.0,3.0
2023,3,12,9.0,70.0,9.0,3.0
2023,3,13,9.0,76.0,11.0,3.0
2023,3,14,9.0,78.0,10.0,3.0
2023,3,15,10.0,77.0,10.0,3.0
2023,3,16,9.0,77.0,10.0,3.0
2023,3,17,10.0,78.0,10.0,3.0
2023,3,18,10.0,71.0,9.0,3.0
2023,3,19,9.0,70.0,9.0,3.0
2023,3,20,10.0,76.0,11.0,4.0
2023,3,21,9.0,78.0,10.0,3.0
2023,3,22,10.0,77.0,10.0,3.0
2023,3,23,10.0,77.0,10.0,3.0
2023,3,24,10.0,78.0,10.0,3.0
2023,3,25,10.0,71.0,9.0,3.0
2023,3,26,9.0,70.0,9.0,3.0
2023,3,27,10.0,76.0,11.0,4.0
2023,3,28,10.0,78.0,10.0,4.0
2023,3,29,10.0,77.0,10.0,4.0
2023,3,30,10.0,77.0,10.0,4.0
2023,3,31,10.0,78.0,10.0,4.0
2023,4,1,10.0,72.0,9.0,3.0
2023,4,2,9.0,71.0,8.0,3.0
2023,4,3,9.0,77.0,10.0,3.0
2023,4,4,9.0,79.0,10.0,3.0
2023,4,5,9.0,79.0,10.0,3.0
2023,4,6,9.0,78.0,10.0,3.0
2023,4,7,10.0,79.0,10.0,3.0
2023,4,8,10.0,72.0,9.0,3.0
2023,4,9,9.0,71.0,8.0,3.0
2023,4,10,9.0,77.0,10.0,3.0
2023,4,11,9.0,79.0,10.0,3.0
2023,4,12,9.0,78.0,10.0,3.0
2023,4,13,9.0,78.0,10.0,3.0
2023,4,14,10.0,79.0,10.0,3.0
2023,4,15,10.0,72.0,9.0,3.0
2023,4,16,9.0,71.0,8.0,3.0
2023,4,17,9.0,77.0,10.0,4.0
2023,4,18,9.0,79.0,10.0,3.0
2023,4,19,9.0,78.0,10.0,3.0
2023,4,20,9.0,78.0,10.0,4.0
2023,4,21,10.0,79.0,10.0,4.0
2023,4,22,10.0,72.0,9.0,3.0
2023,4,23,9.0,71.0,9.0,3.0
2023,4,24,9.0,77.0,10.0,4.0
2023,4,25,9.0,79.0,10.0,4.0
2023,4,26,9.0,78.0,10.0,4.0
2023,4,27,9.0,78.0,10.0,4.0
2023,4,28,10.0,79.0,10.0,4.0
2023,4,29,10.0,72.0,9.0,3.0
2023,4,30,9.0,71.0,9.0,3.0
2023,5,1,9.0,78.0,10.0,3.0
2023,5,2,9.0,80.0,10.0,3.0
2023,5,3,10.0,79.0,10.0,3.0
2023,5,4,9.0,78.0,10.0,3.0
2023,5,5,10.0,80.0,10.0,3.0
2023,5,6,10.0,73.0,9.0,3.0
2023,5,7,9.0,71.0,9.0,3.0
2023,5,8,9.0,77.0,10.0,4.0
2023,5,9,9.0,80.0,10.0,3.0
2023,5,10,10.0,79.0,10.0,3.0
2023,5,11,9.0,78.0,10.0,4.0
2023,5,12,10.0,80.0,10.0,4.0
2023,5,13,10.0,73.0,9.0,3.0
2023,5,14,9.0,71.0,9.0,3.0
2023,5,15,9.0,77.0,10.0,4.0
2023,5,16,9.0,79.0,10.0,4.0
2023,5,17,10.0,79.0,10.0,4.0
2023,5,18,9.0,78.0,10.0,4.0
2023,5,19,10.0,80.0,10.0,4.0
2023,5,20,10.0,73.0,9.0,3.0
2023,5,21,9.0,71.0,9.0,3.0
2023,5,22,10.0,77.0,10.0,4.0
2023,5,23,9.0,79.0,10.0,4.0
2023,5,24,10.0,79.0,10.0,4.0
2023,5,25,9.0,78.0,10.0,4.0
2023,5,26,10.0,80.0,10.0,4.0
2023,5,27,10.0,73.0,9.0,3.0
2023,5,28,9.0,71.0,9.0,3.0
2023,5,29,10.0,77.0,10.0,4.0
2023,5,30,10.0,79.0,10.0,4.0
2023,5,31,10.0,79.0,10.0,4.0
2023,6,1,9.0,79.0,9.0,3.0
2023,6,2,10.0,80.0,9.0,3.0
2023,6,3,10.0,73.0,9.0,3.0
2023,6,4,9.0,72.0,8.0,3.0
2023,6,5,9.0,78.0,10.0,4.0
2023,6,6,9.0,80.0,10.0,3.0
2023,6,7,9.0,79.0,10.0,3.0
2023,6,8,9.0,79.0,10.0,4.0
2023,6,9,10.0,80.0,9.0,4.0
2023,6,10,10.0,73.0,9.0,3.0
2023,6,11,9.0,72.0,8.0,3.0
2023,6,12,9.0,78.0,10.0,4.0
2023,6,13,9.0,80.0,10.0,4.0
2023,6,14,9.0,79.0,10.0,4.0
2023,6,15,9.0,79.0,10.0,4.0
2023,6,16,10.0,80.0,9.0,4.0
2023,6,17,10.0,73.0,9.0,3.0
2023,6,18,9.0,71.0,8.0,3.0
2023,6,19,9.0,78.0,10.0,4.0
2023,6,20,9.0,80.0,10.0,4.0
2023,6,21,9.0,79.0,10.0,4.0
2023,6,22,9.0,78.0,10.0,4.0
2023,6,23,10.0,80.0,9.0,4.0
2023,6,24,10.0,73.0,9.0,3.0
2023,6,25,9.0,71.0,8.0,3.0
2023,6,26,9.0,77.0,10.0,4.0
2023,6,27,9.0,80.0,10.0,4.0
2023,6,28,9.0,79.0,10.0,4.0
2023,6,29,9.0,78.0,10.0,4.0
2023,6,30,10.0,80.0,10.0,4.0
2023,7,1,10.0,74.0,9.0,3.0
2023,7,2,9.0,72.0,9.0,3.0
2023,7,3,10.0,79.0,10.0,3.0
2023,7,4,10.0,81.0,10.0,3.0
2023,7,5,10.0,80.0,10.0,3.0
2023,7,6,10.0,80.0,10.0,3.0
2023,7,7,10.0,81.0,10.0,3.0
2023,7,8,10.0,74.0,9.0,3.0
2023,7,9,9.0,72.0,9.0,3.0
2023,7,10,10.0,78.0,10.0,3.0
2023,7,11,10.0,81.0,10.0,3.0
2023,7,12,10.0,80.0,10.0,3.0
2023,7,13,10.0,79.0,10.0,3.0
2023,7,14,10.0,81.0,10.0,3.0
2023,7,15,10.0,74.0,9.0,3.0
2023,7,16,9.0,72.0,9.0,3.0
2023,7,17,10.0,78.0,10.0,4.0
2023,7,18,10.0,81.0,10.0,3.0
2023,7,19,10.0,80.0,10.0,4.0
2023,7,20,10.0,79.0,10.0,4.0
2023,7,21,10.0,81.0,10.0,4.0
2023,7,22,10.0,74.0,9.0,3.0
2023,7,23,9.0,72.0,9.0,3.0
2023,7,24,10.0,78.0,10.0,4.0
2023,7,25,10.0,80.0,10.0,4.0
2023,7,26,10.0,80.0,10.0,4.0
2023,7,27,10.0,79.0,10.0,4.0
2023,7,28,10.0,81.0,10.0,4.0
2023,7,29,10.0,74.0,9.0,3.0
2023,7,30,9.0,72.0,9.0,3.0
2023,7,31,10.0,78.0,10.0,4.0
2023,8,1,10.0,82.0,11.0,3.0
2023,8,2,10.0,81.0,10.0,3.0
2023,8,3,10.0,81.0,10.0,3.0
2023,8,4,10.0,82.0,10.0,3.0
2023,8,5,10.0,75.0,9.0,3.0
2023,8,6,9.0,73.0,9.0,3.0
2023,8,7,10.0,80.0,11.0,3.0
2023,8,8,10.0,82.0,11.0,3.0
2023,8,9,10.0,81.0,10.0,3.0
2023,8,10,10.0,81.0,10.0,3.0
2023,8,11,10.0,82.0,10.0,3.0
2023,8,12,10.0,75.0,9.0,3.0
2023,8,13,9.0,73.0,9.0,3.0
2023,8,14,10.0,80.0,11.0,4.0
2023,8,15,10.0,82.0,11.0,4.0
2023,8,16,10.0,81.0,11.0,4.0
2023,8,17,10.0,81.0,10.0,4.0
2023,8,18,10.0,82.0,10.0,4.0
2023,8,19,10.0,75.0,9.0,3.0
2023,8,20,9.0,73.0,9.0,3.0
2023,8,21,10.0,79.0,11.0,4.0
2023,8,22,10.0,82.0,11.0,4.0
2023,8,23,10.0,81.0,11.0,4.0
2023,8,24,10.0,80.0,11.0,4.0
2023,8,25,10.0,82.0,10.0,4.0
2023,8,26,10.0,75.0,9.0,3.0
2023,8,27,9.0,73.0,9.0,3.0
2023,8,28,10.0,79.0,11.0,4.0
2023,8,29,10.0,82.0,11.0,4.0
2023,8,30,10.0,81.0,11.0,4.0
2023,8,31,10.0,80.0,11.0,4.0
2023,9,1,10.0,83.0,10.0,3.0
2023,9,2,10.0,76.0,9.0,3.0
2023,9,3,9.0,74.0,9.0,3.0
2023,9,4,10.0,81.0,11.0,3.0
2023,9,5,10.0,83.0,10.0,3.0
2023,9,6,10.0,82.0,10.0,3.0
2023,9,7,10.0,82.0,10.0,3.0
2023,9,8,10.0,83.0,10.0,3.0
2023,9,9,10.0,76.0,9.0,3.0
2023,9,10,9.0,74.0,9.0,3.0
2023,9,11,10.0,80.0,11.0,4.0
2023,9,12,10.0,83.0,10.0,3.0
2023,9,13,10.0,82.0,10.0,3.0
2023,9,14,10.0,81.0,10.0,4.0
2023,9,15,10.0,83.0,10.0,4.0
2023,9,16,10.0,76.0,9.0,3.0
2023,9,17,9.0,74.0,9.0,3.0
2023,9,18,10.0,80.0,11.0,4.0
2023,9,19,10.0,83.0,10.0,4.0
2023,9,20,10.0,82.0,10.0,4.0
2023,9,21,10.0,81.0,10.0,4.0
2023,9,22,10.0,83.0,10.0,4.0
2023,9,23,10.0,76.0,9.0,3.0
2023,9,24,9.0,74.0,9.0,3.0
2023,9,25,10.0,80.0,11.0,4.0
2023,9,26,10.0,82.0,10.0,4.0
2023,9,27,10.0,82.0,10.0,4.0
2023,9,28,10.0,81.0,10.0,4.0
2023,9,29,10.0,83.0,10.0,4.0
2023,9,30,10.0,76.0,9.0,3.0
2023,10,1,9.0,74.0,9.0,3.0
2023,10,2,9.0,81.0,10.0,3.0
2023,10,3,9.0,83.0,10.0,3.0
2023,10,4,10.0,82.0,10.0,3.0
2023,10,5,9.0,82.0,10.0,3.0
2023,10,6,10.0,83.0,10.0,3.0
2023,10,7,10.0,76.0,9.0,3.0
2023,10,8,9.0,74.0,9.0,3.0
2023,10,9,9.0,81.0,11.0,3.0
2023,10,10,9.0,83.0,10.0,3.0
2023,10,11,10.0,82.0,10.0,3.0
2023,10,12,9.0,82.0,10.0,3.0
2023,10,13,10.0,83.0,10.0,3.0
2023,10,14,10.0,76.0,9.0,3.0
2023,10,15,9.0,74.0,9.0,3.0
2023,10,16,9.0,81.0,11.0,4.0
2023,10,17,9.0,83.0,10.0,4.0
2023,10,18,10.0,82.0,10.0,4.0
2023,10,19,9.0,82.0,10.0,4.0
2023,10,20,10.0,83.0,10.0,4.0
2023,10,21,10.0,76.0,9.0,3.0
2023,10,22,9.0,74.0,9.0,3.0
2023,10,23,10.0,80.0,11.0,4.0
2023,10,24,9.0,83.0,10.0,4.0
2023,10,25,10.0,82.0,10.0,4.0
2023,10,26,10.0,81.0,10.0,4.0
2023,10,27,10.0,83.0,10.0,4.0
2023,10,28,10.0,76.0,9.0,3.0
2023,10,29,9.0,74.0,9.0,3.0
2023,10,30,10.0,80.0,11.0,4.0
2023,10,31,10.0,83.0,10.0,4.0
2023,11,1,9.0,83.0,10.0,3.0
2023,11,2,9.0,82.0,10.0,3.0
2023,11,3,10.0,84.0,10.0,3.0
2023,11,4,9.0,76.0,9.0,3.0
2023,11,5,9.0,75.0,9.0,3.0
2023,11,6,9.0,81.0,10.0,4.0
2023,11,7,9.0,83.0,10.0,3.0
2023,11,8,9.0,83.0,10.0,3.0
2023,11,9,9.0,82.0,10.0,4.0
2023,11,10,10.0,84.0,10.0,4.0
2023,11,11,9.0,76.0,9.0,3.0
2023,11,12,9.0,75.0,9.0,3.0
2023,11,13,9.0,81.0,10.0,4.0
2023,11,14,9.0,83.0,10.0,4.0
2023,11,15,9.0,83.0,10.0,4.0
2023,11,16,9.0,82.0,10.0,4.0
2023,11,17,10.0,83.0,10.0,4.0
2023,11,18,9.0,76.0,9.0,3.0
2023,11,19,9.0,75.0,9.0,3.0
2023,11,20,9.0,81.0,10.0,4.0
2023,11,21,9.0,83.0,10.0,4.0
2023,11,22,9.0,82.0,10.0,4.0
2023,11,23,9.0,82.0,10.0,4.0
2023,11,24,10.0,83.0,10.0,4.0
2023,11,25,9.0,76.0,9.0,3.0
2023,11,26,9.0,74.0,9.0,3.0
2023,11,27,9.0,81.0,10.0,4.0
2023,11,28,9.0,83.0,10.0,4.0
2023,11,29,9.0,82.0,10.0,4.0
2023,11,30,9.0,82.0,10.0,4.0
2023,12,1,10.0,84.0,10.0,3.0
2023,12,2,10.0,77.0,9.0,3.0
2023,12,3,9.0,75.0,8.0,3.0
2023,12,4,10.0,82.0,10.0,3.0
2023,12,5,10.0,84.0,10.0,3.0
2023,12,6,10.0,83.0,10.0,3.0
2023,12,7,10.0,83.0,10.0,3.0
2023,12,8,10.0,84.0,10.0,3.0
2023,12,9,10.0,77.0,9.0,3.0
2023,12,10,9.0,75.0,8.0,3.0
2023,12,11,10.0,82.0,10.0,3.0
2023,12,12,10.0,84.0,10.0,3.0
2023,12,13,10.0,83.0,10.0,3.0
2023,12,14,10.0,83.0,10.0,3.0
2023,12,15,10.0,84.0,10.0,3.0
2023,12,16,10.0,77.0,9.0,3.0
2023,12,17,9.0,75.0,8.0,3.0
2023,12,18,10.0,82.0,10.0,4.0
2023,12,19,10.0,84.0,10.0,3.0
2023,12,20,10.0,83.0,10.0,3.0
2023,12,21,10.0,83.0,10.0,4.0
2023,12,22,10.0,84.0,10.0,4.0
2023,12,23,10.0,77.0,9.0,3.0
2023,12,24,9.0,75.0,9.0,3.0
2023,12,25,10.0,81.0,10.0,4.0
2023,12,26,10.0,84.0,10.0,4.0
2023,12,27,10.0,83.0,10.0,4.0
2023,12,28,10.0,82.0,10.0,4.0
2023,12,29,10.0,84.0,10.0,4.0
2023,12,30,10.0,77.0,9.0,3.0
2023,12,31,9.0,75.0,9.0,3.0
